node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label
8,2026-01-21 04:00:00+00:00,6,"[2, 4, 11, 14, 180, 24]",42.37712658722644,-71.08900900224165,-2.961,-13.211,-7.7422504,-14.980579,-6.2582693,-17.747452,57.625,0.0,0.0,0.0,17.418196,9.63,43.166668,0,1,0.6,0,-15.811000442504882,0,0,0,0,0
8,2026-01-22 04:00:00+00:00,6,"[2, 4, 11, 14, 180, 24]",42.37712658722644,-71.08900900224165,7.889,-3.011,2.5515,-4.9857516,-0.9657663,-10.564126,60.291668,2.5000002,1.7,0.56,28.162954,9.82,64.208336,1,2,0.6,1,-5.610999679565429,1,0,1,0,1
8,2026-01-23 04:00:00+00:00,6,"[2, 4, 11, 14, 180, 24]",42.37712658722644,-71.08900900224165,1.339,-8.261001,-2.7776663,-13.7975,-9.044503,-21.087189,43.166668,0.0,0.0,0.0,29.69727,9.01,39.625,0,1,0.6,0,-10.861000633239746,0,1,0,1,1
8,2026-01-24 04:00:00+00:00,6,"[2, 4, 11, 14, 180, 24]",42.37712658722644,-71.08900900224165,-9.161,-15.461,-12.302669,-23.702322,-18.431417,-25.714,38.375,0.0,0.0,0.0,27.362366,11.52,11.0,0,1,0.6,0,-18.061000442504884,0,0,0,0,0
8,2026-01-25 04:00:00+00:00,6,"[2, 4, 11, 14, 180, 24]",42.37712658722644,-71.08900900224165,-2.911,-15.111,-11.186001,-16.294086,-4.0281906,-24.054514,68.0,26.2,7.9999995,12.740002,24.798225,3.35,75.208336,1,2,0.6,1,-17.711000061035158,1,0,0,0,1
8,2026-01-26 04:00:00+00:00,6,"[2, 4, 11, 14, 180, 24]",42.37712658722644,-71.08900900224165,-2.161,-9.961,-7.929751,-9.650088,-2.8537889,-11.42961,87.458336,14.2,3.8999996,7.21,28.442278,2.72,99.5,1,4,0.6,1,-12.561000442504882,1,1,0,1,1
8,2026-01-27 04:00:00+00:00,6,"[2, 4, 11, 14, 180, 24]",42.37712658722644,-71.08900900224165,-6.361,-13.911,-9.613085,-15.262547,-11.19532,-18.928497,63.875,0.2,0.0,0.14,25.501621,10.23,44.375,1,2,0.6,1,-16.51100025177002,1,1,0,1,1
8,2026-01-28 04:00:00+00:00,6,"[2, 4, 11, 14, 180, 24]",42.37712658722644,-71.08900900224165,-5.361,-13.711,-10.125584,-17.115015,-13.757192,-19.275085,57.583332,0.0,0.0,0.0,17.651016,11.23,37.375,0,1,0.6,0,-16.311000442504884,0,1,0,1,1
8,2026-01-29 04:00:00+00:00,6,"[2, 4, 11, 14, 180, 24]",42.37712658722644,-71.08900900224165,-3.911,-16.511,-10.2318325,-17.814589,-13.1560755,-21.717213,54.583332,0.0,0.0,0.0,19.917469,12.06,24.416666,0,1,0.6,0,-19.11099967956543,0,0,0,0,0
10,2026-01-21 04:00:00+00:00,5,"[0, 169, 164, 165]",42.404315223055185,-71.08212122546163,-2.787,-13.487,-7.8557506,-14.903374,-6.258024,-17.703276,58.625,0.0,0.0,0.0,18.331741,9.43,42.541668,0,1,0.6,0,-16.087000465393068,0,0,0,0,0
10,2026-01-22 04:00:00+00:00,5,"[0, 169, 164, 165]",42.404315223055185,-71.08212122546163,7.713,-3.287,2.188,-4.8653717,-0.9914249,-9.599381,62.208332,2.5000002,1.5000001,0.70000005,26.959166,9.78,63.458332,1,2,0.6,1,-5.886999702453613,1,0,1,0,1
10,2026-01-23 04:00:00+00:00,5,"[0, 169, 164, 165]",42.404315223055185,-71.08212122546163,1.063,-8.287001,-3.0099165,-13.759706,-8.879896,-20.755833,44.083332,0.0,0.0,0.0,29.427662,8.94,37.25,0,1,0.6,0,-10.88700065612793,0,1,0,1,1
10,2026-01-24 04:00:00+00:00,5,"[0, 169, 164, 165]",42.404315223055185,-71.08212122546163,-9.237,-15.587001,-12.332833,-23.720215,-18.226738,-25.898663,38.458332,0.0,0.0,0.0,26.649727,11.51,10.791667,0,1,0.6,0,-18.18700180053711,0,0,0,0,0
10,2026-01-25 04:00:00+00:00,5,"[0, 169, 164, 165]",42.404315223055185,-71.08212122546163,-2.837,-15.287001,-11.207833,-16.282543,-3.9548779,-24.12427,68.083336,25.099998,7.7999997,12.110001,25.741888,3.26,75.458336,1,2,0.6,1,-17.88700065612793,1,0,0,0,1
10,2026-01-26 04:00:00+00:00,5,"[0, 169, 164, 165]",42.404315223055185,-71.08212122546163,-2.237,-10.087001,-8.007833,-9.782084,-2.9293523,-11.695294,87.083336,14.600001,3.7999997,7.5600004,28.47643,2.85,99.458336,1,4,0.6,1,-12.687000846862793,1,1,0,1,1
