node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label
3,2026-01-25 04:00:00+00:00,7,"[2, 67, 6, 15, 21]",39.756034774004476,-86.18786903645884,-9.824,-14.224,-11.78025,-14.075305,-12.016994,-18.16995,83.125,20.9,6.7,9.94,19.826164,3.03,91.333336,1,4,0.6,1,-16.8239990234375,1,1,0,1,1
3,2026-01-26 04:00:00+00:00,7,"[2, 67, 6, 15, 21]",39.756034774004476,-86.18786903645884,-13.474,-17.974,-15.34275,-20.624535,-18.654295,-25.66444,64.125,0.0,0.0,0.0,19.523155,11.71,64.291664,0,1,0.6,0,-20.574000930786134,0,1,0,1,1
3,2026-01-27 04:00:00+00:00,7,"[2, 67, 6, 15, 21]",39.756034774004476,-86.18786903645884,-6.274,-17.324001,-12.211501,-17.517382,-11.819741,-23.053785,64.791664,0.0,0.0,0.0,22.33161,9.88,39.583332,0,1,0.6,0,-19.92400131225586,0,0,0,0,0
3,2026-01-28 04:00:00+00:00,7,"[2, 67, 6, 15, 21]",39.756034774004476,-86.18786903645884,-8.124,-21.624,-14.982333,-21.16687,-14.879666,-26.788599,59.916668,0.0,0.0,0.0,18.25026,12.71,46.333332,0,2,0.6,1,-24.224000549316408,0,0,0,0,0
3,2026-01-29 04:00:00+00:00,7,"[2, 67, 6, 15, 21]",39.756034774004476,-86.18786903645884,-6.474,-22.374,-14.678166,-21.118345,-13.128302,-29.565243,58.625,0.0,0.0,0.0,11.609651,11.31,51.25,0,2,0.6,1,-24.974000549316408,0,0,0,0,0
5,2026-01-21 04:00:00+00:00,39,"[0, 1, 2, 6, 10, 14, 17, 23, 30, 31, 37, 49, 53, 54, 69, 76, 79, 101, 102]",39.76247718666351,-86.15223214553524,7.302,-4.548,1.2853334,-8.781576,-0.9866243,-16.739075,47.333332,0.0,0.0,0.0,27.722336,8.4,53.666668,0,1,0.6,0,-7.147999858856201,0,0,1,0,0
5,2026-01-22 04:00:00+00:00,39,"[0, 1, 2, 6, 10, 14, 17, 23, 30, 31, 37, 49, 53, 54, 69, 76, 79, 101, 102]",39.76247718666351,-86.15223214553524,1.202,-6.098,-2.4459164,-11.47987,-7.7857485,-13.828774,50.5,0.0,0.0,0.0,25.455843,12.07,24.666666,0,1,0.6,0,-8.697999572753906,0,0,0,0,0
5,2026-01-23 04:00:00+00:00,39,"[0, 1, 2, 6, 10, 14, 17, 23, 30, 31, 37, 49, 53, 54, 69, 76, 79, 101, 102]",39.76247718666351,-86.15223214553524,-4.448,-16.498,-11.416749,-20.005922,-11.473917,-24.42292,49.416668,0.0,0.0,0.0,18.584509,11.22,36.916668,0,1,0.6,0,-19.09799919128418,0,0,0,0,0
5,2026-01-24 04:00:00+00:00,39,"[0, 1, 2, 6, 10, 14, 17, 23, 30, 31, 37, 49, 53, 54, 69, 76, 79, 101, 102]",39.76247718666351,-86.15223214553524,-11.398,-16.998,-14.079251,-19.275713,-14.493781,-21.988964,65.583336,4.5,1.5,2.1,16.323528,4.69,84.416664,1,2,0.6,1,-19.59799919128418,1,0,0,0,1
5,2026-01-25 04:00:00+00:00,39,"[0, 1, 2, 6, 10, 14, 17, 23, 30, 31, 37, 49, 53, 54, 69, 76, 79, 101, 102]",39.76247718666351,-86.15223214553524,-9.898,-13.798,-11.777165,-13.952508,-12.089607,-17.11612,83.916664,21.199999,6.9,10.009999,20.00512,3.0,92.083336,1,3,0.6,1,-16.39800033569336,1,1,0,1,1
