node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label
3,2026-01-22 04:00:00+00:00,7,"[1, 4, 5, 79]",38.260970879827184,-85.73687383925102,5.1085,-0.9415,1.8230833,-6.418161,2.3203545,-12.687937,57.125,0.0,0.0,0.0,14.021525,12.73,24.875,0,1,0.6,0,-3.541499948501587,0,1,1,0,0
3,2026-01-23 04:00:00+00:00,7,"[1, 4, 5, 79]",38.260970879827184,-85.73687383925102,0.0585,-11.3914995,-4.7248335,-14.650081,-7.560616,-21.522758,46.708332,0.0,0.0,0.0,19.35314,10.22,27.416666,0,1,0.6,0,-13.991499519348144,0,0,0,0,0
3,2026-01-24 04:00:00+00:00,7,"[1, 4, 5, 79]",38.260970879827184,-85.73687383925102,-8.841499,-12.5415,-10.5894165,-16.916319,-11.543533,-20.872162,61.291668,3.4,0.9,1.75,17.22742,3.5,90.416664,1,2,0.6,1,-15.141500091552734,0,0,0,0,0
3,2026-01-25 04:00:00+00:00,7,"[1, 4, 5, 79]",38.260970879827184,-85.73687383925102,-8.1915,-11.7915,-9.1102495,-10.902934,-9.646999,-16.160084,86.958336,29.000004,8.400002,14.42,17.673029,2.28,91.291664,1,4,0.6,1,-14.391500091552734,1,0,0,0,1
3,2026-01-26 04:00:00+00:00,7,"[1, 4, 5, 79]",38.260970879827184,-85.73687383925102,-10.091499,-16.8415,-12.5415,-18.520239,-14.892269,-24.178896,61.833332,0.0,0.0,0.0,18.511143,13.56,35.666668,0,1,0.6,0,-19.441499328613283,0,1,0,1,1
3,2026-01-27 04:00:00+00:00,7,"[1, 4, 5, 79]",38.260970879827184,-85.73687383925102,-2.3415,-16.7915,-9.233167,-15.5009165,-10.144542,-23.922775,60.666668,0.0,0.0,0.0,18.161278,11.65,32.958332,0,2,0.6,1,-19.391500091552736,0,0,0,0,0
3,2026-01-28 04:00:00+00:00,7,"[1, 4, 5, 79]",38.260970879827184,-85.73687383925102,-4.6415,-15.6414995,-9.708167,-17.96087,-14.255055,-23.163145,51.208332,0.0,0.0,0.0,15.683776,13.15,24.208334,0,1,0.6,0,-18.24149856567383,0,0,0,0,0
3,2026-01-29 04:00:00+00:00,7,"[1, 4, 5, 79]",38.260970879827184,-85.73687383925102,-2.4915,-15.8914995,-7.6539993,-16.066767,-10.819635,-22.073946,51.666668,0.0,0.0,0.0,11.923557,11.38,66.625,0,1,0.6,0,-18.49149856567383,0,0,0,0,0
4,2026-01-21 04:00:00+00:00,21,"[0, 33, 64, 3, 2, 6, 76, 45, 79, 49, 21, 24]",38.25476884515292,-85.74867998824743,3.9545,-5.6955,0.09408315,-3.850211,2.624102,-13.484546,75.916664,2.1000001,1.8000001,0.21000001,24.819122,2.28,70.583336,1,4,0.6,1,-8.295499897003173,1,0,0,0,1
4,2026-01-22 04:00:00+00:00,21,"[0, 33, 64, 3, 2, 6, 76, 45, 79, 49, 21, 24]",38.25476884515292,-85.74867998824743,5.1045003,-1.1955,1.742,-6.549183,2.267283,-13.4994755,57.208332,0.0,0.0,0.0,11.4862,12.7,28.375,0,1,0.6,0,-3.795499897003174,0,1,1,0,0
