node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,sunshine_duration,uv_index_max,precipitation_sum,snowfall_sum,rain_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max
9,2025-01-02 04:00:00+00:00,10,"[2, 137, 10, 105, 115, 20, 19]",47.67760491369737,-117.28174033344942,2.613,-0.537,0.8171666,327.18588,0.95,0.8,0.0,0.8,3.0,45.0,6.87779,16.56
9,2025-01-03 04:00:00+00:00,10,"[2, 137, 10, 105, 115, 20, 19]",47.67760491369737,-117.28174033344942,3.063,0.013,1.4754997,0.0,0.35,6.4000006,0.07,6.3000007,8.0,99.0,8.350138,29.519999
9,2025-01-04 04:00:00+00:00,10,"[2, 137, 10, 105, 115, 20, 19]",47.67760491369737,-117.28174033344942,3.463,0.263,1.4984165,19303.566,0.9,5.4,1.82,2.7999997,11.0,86.0,7.42159,23.4
9,2025-01-05 04:00:00+00:00,10,"[2, 137, 10, 105, 115, 20, 19]",47.67760491369737,-117.28174033344942,3.613,1.963,2.6421666,0.0,0.2,4.7000003,0.0,4.7000003,14.0,79.0,9.028754,18.359999
9,2025-01-06 04:00:00+00:00,10,"[2, 137, 10, 105, 115, 20, 19]",47.67760491369737,-117.28174033344942,3.263,0.663,2.1963332,2443.8914,1.25,0.0,0.0,0.0,0.0,0.0,9.779817,13.32
9,2025-01-07 04:00:00+00:00,10,"[2, 137, 10, 105, 115, 20, 19]",47.67760491369737,-117.28174033344942,1.913,0.363,1.0984167,0.0,1.8,0.0,0.0,0.0,0.0,0.0,4.6938257,13.32
9,2025-01-08 04:00:00+00:00,10,"[2, 137, 10, 105, 115, 20, 19]",47.67760491369737,-117.28174033344942,0.86300004,-0.187,0.33383337,0.0,0.9,2.3,1.12,0.7,2.0,39.0,6.0347,20.880001
3,2025-01-01 04:00:00+00:00,3,"[25, 2]",47.6740976,-117.2319357,1.1455001,-1.2544999,-0.008666675,0.0,1.15,0.90000004,0.63,0.0,5.0,20.0,9.9571085,22.319998
3,2025-01-02 04:00:00+00:00,3,"[25, 2]",47.6740976,-117.2319357,2.7455,-0.50450003,0.84758335,799.5982,0.95,0.90000004,0.0,0.90000004,5.0,43.0,8.287822,19.8
3,2025-01-03 04:00:00+00:00,3,"[25, 2]",47.6740976,-117.2319357,3.2955,0.09550001,1.5955,0.0,0.55,6.000001,0.0,6.000001,8.0,99.0,19.45333,36.0
3,2025-01-04 04:00:00+00:00,3,"[25, 2]",47.6740976,-117.2319357,3.4455001,0.3955,1.5704999,18701.908,0.8,5.5,1.75,2.9999998,11.0,86.0,8.311245,21.599998
3,2025-01-05 04:00:00+00:00,3,"[25, 2]",47.6740976,-117.2319357,3.4955,1.2455001,2.4225833,0.0,0.15,5.0000005,0.0,5.0000005,12.0,81.0,10.365251,20.519999
3,2025-01-06 04:00:00+00:00,3,"[25, 2]",47.6740976,-117.2319357,3.0955,0.74549997,1.8038336,2869.1382,1.35,0.0,0.0,0.0,0.0,0.0,8.825508,13.679999
3,2025-01-07 04:00:00+00:00,3,"[25, 2]",47.6740976,-117.2319357,1.9955001,0.34550002,1.0288333,0.0,1.7,0.0,0.0,0.0,0.0,0.0,5.8048253,15.84
3,2025-01-08 04:00:00+00:00,3,"[25, 2]",47.6740976,-117.2319357,0.8955,-0.20449999,0.36424994,0.0,1.05,2.4,1.19,0.7000001,2.0,39.0,6.0347,20.880001
25,2025-01-01 04:00:00+00:00,7,"[129, 2, 3, 68, 6]",47.67326009026798,-117.21774681261294,1.1325,-1.2674999,-0.021666681,0.0,1.15,0.90000004,0.63,0.0,5.0,21.0,9.9571085,22.319998
25,2025-01-02 04:00:00+00:00,7,"[129, 2, 3, 68, 6]",47.67326009026798,-117.21774681261294,2.7325,-0.51750004,0.83458334,799.5982,0.95,0.90000004,0.0,0.90000004,5.0,42.0,8.287822,19.8
25,2025-01-03 04:00:00+00:00,7,"[129, 2, 3, 68, 6]",47.67326009026798,-117.21774681261294,3.2825,0.082499996,1.5825,0.0,0.55,6.000001,0.0,6.000001,8.0,100.0,19.45333,36.0
25,2025-01-04 04:00:00+00:00,7,"[129, 2, 3, 68, 6]",47.67326009026798,-117.21774681261294,3.4325001,0.3825,1.5575,18701.908,0.8,5.5,1.75,2.9999998,11.0,86.0,8.311245,21.599998
25,2025-01-05 04:00:00+00:00,7,"[129, 2, 3, 68, 6]",47.67326009026798,-117.21774681261294,3.4825,1.2325001,2.4095833,0.0,0.15,5.0000005,0.0,5.0000005,12.0,83.0,10.365251,20.519999
25,2025-01-06 04:00:00+00:00,7,"[129, 2, 3, 68, 6]",47.67326009026798,-117.21774681261294,3.0825,0.73249996,1.7908335,2869.1382,1.35,0.0,0.0,0.0,0.0,1.0,8.825508,13.679999
25,2025-01-07 04:00:00+00:00,7,"[129, 2, 3, 68, 6]",47.67326009026798,-117.21774681261294,1.9825001,0.3325,1.0158334,0.0,1.7,0.0,0.0,0.0,0.0,0.0,5.8048253,15.84
25,2025-01-08 04:00:00+00:00,7,"[129, 2, 3, 68, 6]",47.67326009026798,-117.21774681261294,0.88250005,-0.2175,0.35124996,0.0,1.05,2.4,1.19,0.7000001,2.0,40.0,6.0347,20.880001
95,2025-01-01 04:00:00+00:00,3,"[2, 131, 135]",47.689870154473965,-117.23920839586978,1.0335,-0.81650007,0.18141665,0.0,1.2,0.70000005,0.49,0.0,4.0,20.0,12.6462,21.24
95,2025-01-02 04:00:00+00:00,3,"[2, 131, 135]",47.689870154473965,-117.23920839586978,2.6335,-0.21650001,0.9918334,1113.4167,1.05,0.90000004,0.0,0.90000004,4.0,43.0,8.311245,16.199999
95,2025-01-03 04:00:00+00:00,3,"[2, 131, 135]",47.689870154473965,-117.23920839586978,3.6335,0.43350002,1.8668332,0.0,0.6,6.7000003,0.0,6.7000003,8.0,99.0,19.652176,39.6
95,2025-01-04 04:00:00+00:00,3,"[2, 131, 135]",47.689870154473965,-117.23920839586978,3.4335,0.4835,1.5918331,10108.84,0.75,6.0999994,2.4500003,2.6,12.0,86.0,8.12197,23.4
95,2025-01-05 04:00:00+00:00,3,"[2, 131, 135]",47.689870154473965,-117.23920839586978,3.7335,2.2835,2.871,45.721584,0.2,5.6000004,0.0,5.6000004,13.0,81.0,11.113451,19.8
95,2025-01-06 04:00:00+00:00,3,"[2, 131, 135]",47.689870154473965,-117.23920839586978,3.1335,0.7835,2.06475,122.381516,1.45,0.0,0.0,0.0,0.0,0.0,11.013882,14.759999
95,2025-01-07 04:00:00+00:00,3,"[2, 131, 135]",47.689870154473965,-117.23920839586978,1.9334999,0.4835,1.0897499,76.91509,1.75,0.0,0.0,0.0,0.0,0.0,5.3517847,15.4800005
95,2025-01-08 04:00:00+00:00,3,"[2, 131, 135]",47.689870154473965,-117.23920839586978,1.0835,-0.21650001,0.37725,0.0,1.0,2.8,1.3299999,0.8999999,2.0,39.0,5.4477882,20.16
67,2025-01-01 04:00:00+00:00,4,"[88, 65, 2, 68]",47.66428534719101,-117.23972435926372,0.99600005,-1.4039999,-0.15816666,0.0,1.15,0.90000004,0.63,0.0,5.0,21.0,9.9571085,22.319998
67,2025-01-02 04:00:00+00:00,4,"[88, 65, 2, 68]",47.66428534719101,-117.23972435926372,2.596,-0.65400004,0.6980834,799.5982,0.95,0.90000004,0.0,0.90000004,5.0,45.0,8.287822,19.8
