node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,icy_label,ice_thickness,area_id,icy_label_lag1,icy_label_lag2,icy_label_lag3,temperature_max_lag1,temperature_max_lag2,temperature_max_lag3,temperature_min_lag1,temperature_min_lag2,temperature_min_lag3,temperature_mean_lag1,temperature_mean_lag2,temperature_mean_lag3,dewpoint_mean_lag1,dewpoint_mean_lag2,dewpoint_mean_lag3,dewpoint_max_lag1,dewpoint_max_lag2,dewpoint_max_lag3,dewpoint_min_lag1,dewpoint_min_lag2,dewpoint_min_lag3,humidity_mean_lag1,humidity_mean_lag2,humidity_mean_lag3,precipitation_sum_lag1,precipitation_sum_lag2,precipitation_sum_lag3,rain_sum_lag1,rain_sum_lag2,rain_sum_lag3,snowfall_sum_lag1,snowfall_sum_lag2,snowfall_sum_lag3,wind_speed_10m_max_lag1,wind_speed_10m_max_lag2,wind_speed_10m_max_lag3,shortwave_radiation_sum_lag1,shortwave_radiation_sum_lag2,shortwave_radiation_sum_lag3,cloud_cover_mean_lag1,cloud_cover_mean_lag2,cloud_cover_mean_lag3,icy_base_lag1,icy_base_lag2,icy_base_lag3,severity_lag1,severity_lag2,severity_lag3,pavement_temp_lag1,pavement_temp_lag2,pavement_temp_lag3,ice_thickness_lag1,ice_thickness_lag2,ice_thickness_lag3,temperature_max_roll3_mean,temperature_min_roll3_mean,temperature_mean_roll3_mean,dewpoint_mean_roll3_mean,dewpoint_max_roll3_mean,dewpoint_min_roll3_mean,humidity_mean_roll3_mean,precipitation_sum_roll3_mean,rain_sum_roll3_mean,snowfall_sum_roll3_mean,wind_speed_10m_max_roll3_mean,shortwave_radiation_sum_roll3_mean,cloud_cover_mean_roll3_mean,icy_base_roll3_mean,severity_roll3_mean,pavement_temp_roll3_mean,ice_thickness_roll3_mean,consecutive_icy_days,freeze_thaw,split
15,2026-02-01 04:00:00+00:00,5,"[34, 67, 20, 94]",38.91671054670134,-76.97430656320452,-3.0284998,-10.8285,-7.24725,-16.172659,-14.448207,-18.307304,49.583332,0.0,0.0,0.0,25.41763,13.19,47.583332,0,1,0.6,0,-13.428499794006347,0,1,1.0,"College Park, Maryland, US",0.0,1.0,0.0,12.037001,-5.6785,3.087,-7.413,-13.528501,-6.413,1.0203333,-9.332667,-1.6588334,-8.927562,-17.539707,-11.262997,-3.6253142,-13.885041,-4.848436,-13.538171,-22.21267,-14.857836,50.541668,51.458332,49.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1041975,16.516901,24.033876,16.49,9.55,16.74,1.4166666,73.125,9.875,0.0,0.0,0.0,1.0,1.0,1.0,-9.736071272199432,-16.128500556945802,-8.71379123474308,0.0,1.0,0.0,3.148500333333336,-9.118167000000003,-3.323722366666662,-12.576755333333333,-7.452930400000004,-16.869559000000006,50.375,0.0,0.0,0.0,17.8849915,14.26,28.138888866666672,0.0,1.0,-11.526121021296106,0.3333333333333333,0.0,1,train
16,2026-02-01 04:00:00+00:00,3,"[65, 9, 10]",32.6780207,-97.1034948,11.9545,-7.6955,0.812833,-9.151478,-3.4128675,-13.694371,50.333332,0.0,0.0,0.0,13.358861,16.52,1.25,0,1,0.405902836640208,0,-10.101402256806224,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,3.2045,10.3545,15.6045,-6.2454996,-1.2455001,0.9545,-1.7288333,3.6815834,6.4607506,-11.351495,-4.6102347,-0.9835383,-4.7383924,-1.3326979,2.771921,-16.167173,-7.499041,-2.9816918,49.041668,56.458332,62.458332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.34455,16.375053,21.26744,16.8,15.65,16.21,8.875,9.5,4.8333335,0.0,0.0,0.0,1.0,1.0,0.0,-8.684585604027655,-3.685496533451138,-1.3239552845495155,0.0,0.0,0.0,9.721166666666667,-2.1788332333333353,2.804500233333338,-5.648422666666669,-1.0997231000000038,-8.88263526666667,55.98611066666666,0.0,0.0,0.0,20.329014333333333,16.220000000000002,7.736111166666672,0.0,0.6666666666666666,-4.5646791406761045,0.0,0.0,0,train
17,2026-02-01 04:00:00+00:00,4,"[24, 18, 112, 110]",38.9406283160743,-76.98819317919383,-3.1825001,-10.8325,-7.251249,-16.274271,-14.587904,-17.62667,49.25,0.0,0.0,0.0,25.277023,13.19,47.416668,0,1,0.6,0,-13.432500457763672,0,1,1.0,"College Park, Maryland, US",1.0,1.0,1.0,-5.7324996,-6.0825,-4.4824996,-13.4325,-12.9825,-11.9825,-9.370001,-9.272084,-8.053333,-17.3178,-18.829271,-17.649773,-14.028906,-17.391703,-15.749571,-22.123798,-20.401102,-21.04124,52.583332,46.375,46.333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.111424,17.84816,20.082708,9.64,13.92,13.69,70.791664,33.541668,38.875,0.0,0.0,0.0,1.0,1.0,1.0,-16.032499885559083,-15.582500076293943,-14.582500076293943,1.0,1.0,1.0,-5.432499733333333,-12.79916666666667,-8.898472666666661,-17.932281333333336,-15.723393333333334,-21.18871333333334,48.430554666666666,0.0,0.0,0.0,17.680764,12.41666666666667,47.73611066666667,0.0,1.0,-15.399166679382324,1.0,7.0,0,train
18,2026-02-01 04:00:00+00:00,3,"[19, 20, 22]",32.6969875,-97.0628273,12.037001,-7.413,1.0203333,-8.927562,-3.6253142,-13.538171,50.541668,0.0,0.0,0.0,13.1041975,16.49,1.4166666,0,1,0.3591047222985803,0,-9.772104829110104,0,0,0.0,"Arlington, Texaas, US",1.0,0.0,1.0,-6.197,3.087,-6.597,-12.347,-6.413,-12.797,-9.292834,-1.6588334,-9.547,-17.12834,-11.262997,-19.142881,-14.047026,-4.848436,-17.964859,-20.195005,-14.857836,-20.31748,53.083332,49.125,46.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73516,24.033876,18.335276,10.3,16.74,13.86,73.041664,9.875,34.916668,0.0,0.0,0.0,1.0,1.0,1.0,-14.647000122070311,-8.785230692137784,-15.09699993133545,1.0,0.0,1.0,-3.2356666666666665,-10.519,-6.832889133333327,-15.844739333333337,-12.286773666666669,-18.45677366666667,49.444444,0.0,0.0,0.0,19.701437333333335,13.633333333333335,39.27777733333333,0.0,1.0,-12.84307691518118,0.6666666666666666,1.0,1,train
18,2026-02-01 04:00:00+00:00,3,"[17, 19, 21]",38.942576916351385,-77.00754971024347,-3.647,-11.247,-7.5595,-16.683075,-14.971768,-18.502121,48.833332,0.0,0.0,0.0,26.674032,13.6,38.375,0,1,0.3,0,-13.546999740600588,0,1,1.0,"College Park, Maryland, US",0.0,1.0,0.0,12.037001,-6.197,3.087,-7.413,-12.347,-6.413,1.0203333,-9.292834,-1.6588334,-8.927562,-17.12834,-11.262997,-3.6253142,-14.047026,-4.848436,-13.538171,-20.195005,-14.857836,50.541668,53.083332,49.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1041975,16.73516,24.033876,16.49,10.3,16.74,1.4166666,73.041664,9.875,0.0,0.0,0.0,1.0,1.0,1.0,-9.772104829110104,-14.647000122070311,-8.785230692137784,0.0,1.0,0.0,2.975667,-8.724333333333334,-3.310444699999993,-12.439633000000006,-7.506925400000003,-16.197004000000003,50.916666666666664,0.0,0.0,0.0,17.957744500000004,14.51,28.1111102,0.0,1.0,-11.068111881106068,0.3333333333333333,0.0,1,train
19,2026-02-01 04:00:00+00:00,7,"[128, 66, 35, 42, 18, 20, 21]",32.69226089124719,-97.06281079799432,12.063,-7.387,1.0463331,-8.903606,-3.6015224,-13.514233,50.541668,0.0,0.0,0.0,13.1041975,16.49,1.4166666,0,1,0.4375927759363476,0,-9.824592859859688,0,0,0.0,"Arlington, Texaas, US",1.0,0.0,1.0,-6.002,3.113,-6.402,-12.152,-6.387,-12.602,-9.097833,-1.6328331,-9.352,-16.946196,-11.23902,-18.963552,-13.864665,-4.8240857,-17.780527,-20.013052,-14.834894,-20.139685,53.083332,49.125,46.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73516,24.033876,18.335276,10.3,16.74,13.86,73.041664,9.875,34.916668,0.0,0.0,0.0,1.0,1.0,1.0,-14.752000427246092,-8.937233264979318,-15.20200023651123,1.0,0.0,1.0,-3.0970000000000013,-10.380333333333335,-6.694222033333325,-15.716256000000007,-12.156425900000002,-18.329210333333332,49.444444,0.0,0.0,0.0,19.701437333333335,13.633333333333335,39.27777733333333,0.0,1.0,-12.963744642912213,0.6666666666666666,1.0,1,train
19,2026-02-01 04:00:00+00:00,5,"[24, 18, 99, 14]",38.93182915433853,-77.00665553102236,-3.4520001,-11.052,-7.3645,-16.502848,-14.793449,-18.327454,48.833332,0.0,0.0,0.0,26.674032,13.6,38.375,0,1,0.6,0,-13.652000045776369,0,1,1.0,"College Park, Maryland, US",0.0,1.0,0.0,12.063,-6.002,3.113,-7.387,-12.152,-6.387,1.0463331,-9.097833,-1.6328331,-8.903606,-16.946196,-11.23902,-3.6015224,-13.864665,-4.8240857,-13.514233,-20.013052,-14.834894,50.541668,53.083332,49.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1041975,16.73516,24.033876,16.49,10.3,16.74,1.4166666,73.041664,9.875,0.0,0.0,0.0,1.0,1.0,1.0,-9.824592859859688,-14.752000427246092,-8.937233264979318,0.0,1.0,0.0,3.0579999999999985,-8.642000000000001,-3.2281109999999926,-12.362940666666672,-7.430091033333334,-16.120726333333337,50.916666666666664,0.0,0.0,0.0,17.957744500000004,14.51,28.1111102,0.0,1.0,-11.171275517361698,0.3333333333333333,0.0,1,train
20,2026-02-01 04:00:00+00:00,3,"[18, 19, 30]",32.68603575019669,-97.06273460118511,11.9,-7.3,0.9458334,-9.0722885,-3.7964401,-14.020027,50.25,0.0,0.0,0.0,14.003029,16.51,1.4166666,0,1,0.1655045163505823,0,-9.465504707085444,0,0,0.0,"Arlington, Texaas, US",1.0,0.0,1.0,-5.932,3.15,-6.2320004,-13.782001,-6.35,-12.932,-9.586166,-1.5875001,-9.311166,-17.775728,-11.379073,-19.17652,-14.121623,-4.554659,-18.00995,-22.44736,-16.204203,-21.232725,51.458332,48.416668,45.166668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.516901,24.72495,17.377226,9.55,16.65,13.93,73.125,9.916667,33.458332,0.0,0.0,0.0,1.0,1.0,1.0,-16.382000541687013,-8.525604620967856,-15.532000160217285,1.0,0.0,1.0,-3.004666800000001,-11.021333666666669,-6.828277366666659,-16.11044033333334,-12.228744,-19.96142933333334,48.347222666666674,0.0,0.0,0.0,19.539692333333335,13.37666666666667,38.833333,0.0,1.0,-13.479868440957384,0.6666666666666666,1.0,1,train
20,2026-02-01 04:00:00+00:00,5,"[27, 99, 15]",38.922966977790544,-76.9882675210016,-3.2819998,-11.082,-7.50075,-16.407394,-14.67817,-18.536388,49.583332,0.0,0.0,0.0,25.41763,13.19,47.583332,0,1,0.6,0,-13.681999778747558,0,1,1.0,"College Park, Maryland, US",0.0,1.0,0.0,11.9,-5.932,3.15,-7.3,-13.782001,-6.35,0.9458334,-9.586166,-1.5875001,-9.0722885,-17.775728,-11.379073,-3.7964401,-14.121623,-4.554659,-14.020027,-22.44736,-16.204203,50.25,51.458332,48.416668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.003029,16.516901,24.72495,16.51,9.55,16.65,1.4166666,73.125,9.916667,0.0,0.0,0.0,1.0,1.0,1.0,-9.465504707085444,-16.382000541687013,-8.525604620967856,0.0,1.0,0.0,3.039333333333332,-9.144000333333334,-3.4092775666666593,-12.74236316666667,-7.490907366666669,-17.55719666666667,50.041666666666664,0.0,0.0,0.0,18.41496,14.23666666666667,28.152777866666668,0.0,1.0,-11.45770328991344,0.3333333333333333,0.0,1,train
21,2026-02-01 04:00:00+00:00,8,"[96, 34, 101, 12, 19, 22, 61]",32.705887509239304,-97.06268957214148,12.0565,-7.3935003,1.0398333,-8.909596,-3.607471,-13.520217,50.541668,0.0,0.0,0.0,13.1041975,16.49,1.4166666,0,1,0.4693177280283382,0,-9.862818056092305,0,0,0.0,"Arlington, Texaas, US",1.0,0.0,1.0,-6.0344996,3.1065,-6.4344997,-12.184501,-6.3935003,-12.6345005,-9.130334,-1.6393334,-9.3845,-16.976553,-11.245014,-18.99344,-13.895058,-4.8301735,-17.811249,-20.043377,-14.84063,-20.169317,53.083332,49.125,46.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73516,24.033876,18.335276,10.3,16.74,13.86,73.041664,9.875,34.916668,0.0,0.0,0.0,1.0,1.0,1.0,-14.784500694274902,-8.957081505829672,-15.23450050354004,1.0,0.0,1.0,-3.1208331000000005,-10.404167266666667,-6.718055799999992,-15.738335666666671,-12.178826833333337,-18.351108000000004,49.444444,0.0,0.0,0.0,19.701437333333335,13.633333333333335,39.277777333333326,0.0,1.0,-12.992027567881541,0.6666666666666666,1.0,1,train
21,2026-02-01 04:00:00+00:00,6,"[1, 4, 108, 113, 18, 26]",38.95569903384983,-77.0083559883826,-3.4845002,-11.0845,-7.397001,-16.532885,-14.823169,-18.356564,48.833332,0.0,0.0,0.0,26.674032,13.6,38.375,0,1,0.6,0,-13.684500312805175,0,1,1.0,"College Park, Maryland, US",0.0,1.0,0.0,12.0565,-6.0344996,3.1065,-7.3935003,-12.184501,-6.3935003,1.0398333,-9.130334,-1.6393334,-8.909596,-16.976553,-11.245014,-3.607471,-13.895058,-4.8301735,-13.520217,-20.043377,-14.84063,50.541668,53.083332,49.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1041975,16.73516,24.033876,16.49,10.3,16.74,1.4166666,73.041664,9.875,0.0,0.0,0.0,1.0,1.0,1.0,-9.862818056092305,-14.784500694274902,-8.957081505829672,0.0,1.0,0.0,3.042833466666666,-8.657167200000002,-3.2432780333333255,-12.377054333333339,-7.444234166666669,-16.134741333333338,50.916666666666664,0.0,0.0,0.0,17.957744500000004,14.51,28.111110199999988,0.0,1.0,-11.201466752065627,0.3333333333333333,0.0,1,train
22,2026-02-01 04:00:00+00:00,3,"[18, 21, 15]",32.7003375,-97.0628551,12.011001,-7.439,0.99433327,-8.951518,-3.649107,-13.562111,50.541668,0.0,0.0,0.0,13.1041975,16.49,1.4166666,0,1,0.1638007926065258,0,-9.602800922306232,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,3.0609999,10.361,16.311,-6.439,-1.2390001,1.311,-1.6848334,3.6985,6.990167,-11.286976,-4.5459857,-1.0321904,-4.872787,-1.6995169,2.363101,-14.880774,-6.342962,-3.0783653,49.125,56.625,60.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.033876,16.375053,23.18579,16.74,15.88,16.15,9.875,9.375,6.25,0.0,0.0,0.0,1.0,1.0,0.0,-8.623821921851782,-3.393318128604918,-1.0663538436297282,0.0,0.0,0.0,9.910999966666667,-2.122333366666668,3.001277866666674,-5.621717366666672,-1.4030676333333354,-8.100700433333339,55.291666666666664,0.0,0.0,0.0,21.19823966666667,16.256666666666668,8.499999999999995,0.0,0.6666666666666666,-4.361164631362144,0.0,0.0,0,train
23,2026-02-01 04:00:00+00:00,5,"[129, 37, 41, 113, 25]",32.73768868023954,-97.08451187572732,12.026,-7.624,1.1885,-8.78381,-3.4270864,-12.711104,50.458332,0.0,0.0,0.0,12.979984,16.45,1.2083334,0,1,0.742595936475329,0,-10.366596485791735,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,3.226,10.426,16.026,-6.374,-1.2739999,2.426,-1.6406665,3.74475,7.326,-11.073367,-4.399623,-0.5370837,-4.6241,-1.9716957,2.5490644,-14.806995,-6.4243784,-2.8218355,49.75,57.083332,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.768398,15.575981,20.929594,16.66,15.36,16.21,7.5416665,11.25,6.0416665,0.0,0.0,0.0,1.0,1.0,0.0,-8.975255052748441,-3.924343895713795,-0.1238449275949732,0.0,0.0,0.0,9.892666666666667,-1.7406666333333352,3.143361166666674,-5.336691233333338,-1.3489104333333353,-8.017736300000005,55.694444,0.0,0.0,0.0,19.757991000000004,16.076666666666668,8.277777666666662,0.0,0.6666666666666666,-4.341147958685737,0.0,0.0,0,train
24,2026-02-01 04:00:00+00:00,3,"[17, 19, 25]",38.9325234,-76.9977336,-3.4195,-11.0195,-7.3319993,-16.472809,-14.763729,-18.298346,48.833332,0.0,0.0,0.0,26.674032,13.6,38.375,0,1,0.3,0,-13.31949977874756,0,1,1.0,"College Park, Maryland, US",1.0,1.0,1.0,-5.9694996,-6.3694997,-4.7695,-12.1195,-12.5695,-12.0695,-9.065331,-9.3195,-8.142418,-16.915834,-18.933664,-17.849268,-13.834272,-17.749805,-15.73774,-19.982729,-20.11005,-20.983208,53.083332,46.125,45.833332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73516,18.335276,20.523157,10.3,13.86,13.69,73.041664,34.916668,35.541668,0.0,0.0,0.0,1.0,1.0,1.0,-14.419500160217286,-14.869499969482424,-14.369499969482424,1.0,1.0,1.0,-5.7028331,-12.252833333333335,-8.842416333333325,-17.899588666666673,-15.773939,-20.35866233333334,48.34722133333333,0.0,0.0,0.0,18.531197666666667,12.616666666666667,47.833333333333336,0.0,1.0,-14.552833366394045,1.0,7.0,0,train
25,2026-02-01 04:00:00+00:00,3,"[23, 46, 111]",32.73533420000025,-97.08018710000118,11.9805,-7.6695,1.1430002,-8.8257265,-3.4686134,-12.753181,50.458332,0.0,0.0,0.0,12.979984,16.45,1.2083334,0,1,0.2087373404367889,0,-9.878237691388938,0,0,0.0,"Arlington, Texaas, US",1.0,0.0,1.0,-5.7064996,3.1805,-6.0565,-13.4065,-6.4195,-12.9565,-9.344,-1.6861666,-9.246083,-17.29354,-11.115392,-18.805347,-14.004694,-4.6667986,-17.367266,-22.099728,-14.848274,-20.377455,52.583332,49.75,46.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.111424,22.768398,17.84816,9.64,16.66,13.92,70.791664,7.5416665,33.541668,0.0,0.0,0.0,1.0,1.0,1.0,-15.7064998626709,-8.841105543538967,-15.256500053405762,1.0,0.0,1.0,-2.8608331999999996,-10.927500000000002,-6.758749866666659,-15.738093000000006,-12.012919533333337,-19.108485666666667,49.569444,0.0,0.0,0.0,18.575994000000005,13.406666666666672,37.291666166666666,0.0,1.0,-13.268035153205211,0.6666666666666666,1.0,1,train
25,2026-02-01 04:00:00+00:00,3,"[24, 27, 29]",38.9331124,-76.9796064,-3.1565,-10.8065,-7.2252483,-16.250216,-14.564319,-17.602234,49.25,0.0,0.0,0.0,25.277023,13.19,47.416668,0,1,0.3,0,-13.106500434875487,0,1,1.0,"College Park, Maryland, US",0.0,1.0,0.0,11.9805,-5.7064996,3.1805,-7.6695,-13.4065,-6.4195,1.1430002,-9.344,-1.6861666,-8.8257265,-17.29354,-11.115392,-3.4686134,-14.004694,-4.6667986,-12.753181,-22.099728,-14.848274,50.458332,52.583332,49.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.979984,15.111424,22.768398,16.45,9.64,16.66,1.2083334,70.791664,7.5416665,0.0,0.0,0.0,1.0,1.0,1.0,-9.878237691388938,-15.7064998626709,-8.841105543538967,0.0,1.0,0.0,3.1515001333333337,-9.16516666666667,-3.295722133333326,-12.411552833333339,-7.380035333333335,-16.567061000000002,50.930554666666666,0.0,0.0,0.0,16.95326866666667,14.250000000000002,26.51388796666667,0.0,1.0,-11.475281032532935,0.3333333333333333,0.0,1,train
26,2026-02-01 04:00:00+00:00,6,"[102, 39, 105, 27, 28, 125]",32.758450379757804,-97.16722477302268,12.5,-4.65,2.3229163,-7.8726115,-3.114405,-13.83974,49.708332,0.0,0.0,0.0,14.494192,16.43,0.8333333,0,1,0.7213923721539395,0,-7.371392467521371,0,0,0.0,"Arlington, Texaas, US",0.0,0.0,0.0,-6.0344996,3.45,-6.4344997,-12.184501,-6.35,-12.6345005,-9.130334,-1.5083333,-9.3845,-16.976553,-10.63501,-18.99344,-13.895058,-3.9343946,-17.811249,-20.043377,-16.504705,-20.169317,53.083332,51.375,46.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73516,22.007162,18.335276,10.3,16.63,13.86,73.041664,6.4166665,34.916668,0.0,0.0,0.0,1.0,1.0,1.0,-14.184500694274902,-9.04402879899128,-14.63450050354004,0.0,0.0,0.0,-3.0063330999999978,-10.38966716666667,-6.674389099999992,-15.535001000000003,-11.880233866666666,-18.90579966666667,50.194444,0.0,0.0,0.0,19.025866000000004,13.59666666666667,38.12499950000001,0.0,1.0,-12.621009998935408,0.0,0.0,1,train
26,2026-02-01 04:00:00+00:00,1,[21],38.94312838722349,-77.01925563774289,-3.4845002,-11.0845,-7.397001,-16.532885,-14.823169,-18.356564,48.833332,0.0,0.0,0.0,26.674032,13.6,38.375,0,1,0.0,0,-13.084500312805176,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.5,-6.0344996,3.45,-4.65,-12.184501,-6.35,2.3229163,-9.130334,-1.5083333,-7.8726115,-16.976553,-10.63501,-3.114405,-13.895058,-3.9343946,-13.83974,-20.043377,-16.504705,49.708332,53.083332,51.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.494192,16.73516,22.007162,16.43,10.3,16.63,0.8333333,73.041664,6.4166665,0.0,0.0,0.0,1.0,1.0,1.0,-7.371392467521371,-14.184500694274902,-9.04402879899128,0.0,0.0,0.0,3.305166800000002,-7.728167000000002,-2.7719169999999913,-11.828058166666672,-6.981285866666668,-16.79594066666667,51.388888,0.0,0.0,0.0,17.74550466666667,14.453333333333335,26.763887933333347,0.0,1.0,-10.199973986929187,0.0,0.0,1,train
27,2026-02-01 04:00:00+00:00,3,"[26, 28]",32.760157,-97.171703,12.1255,-4.9745,1.9317497,-7.423187,-2.789211,-12.720223,52.833332,0.0,0.0,0.0,14.973576,16.47,0.6666667,0,1,0.3015757117343571,0,-7.276075891025129,0,0,0.0,"Arlington, Texaas, US",1.0,0.0,1.0,-5.856,2.8755,-6.2060003,-13.556,-6.1745,-13.106,-9.4935,-1.5307502,-9.395582,-17.433046,-10.706635,-18.942904,-14.143925,-4.1939635,-17.507774,-22.238127,-14.972573,-20.513424,52.583332,50.875,46.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.111424,23.14103,17.84816,9.64,16.5,13.92,70.791664,6.1666665,33.541668,0.0,0.0,0.0,1.0,1.0,1.0,-16.155999755859376,-8.59526538372262,-15.705999946594238,1.0,0.0,1.0,-3.062166766666664,-10.945500000000001,-6.806610733333325,-15.694195000000008,-11.948554166666668,-19.241374666666673,49.944444,0.0,0.0,0.0,18.700204666666664,13.353333333333339,36.83333283333334,0.0,1.0,-13.485755028725414,0.6666666666666666,1.0,1,train
27,2026-02-01 04:00:00+00:00,4,"[25, 20, 28]",38.92861852611973,-76.97711782677011,-3.306,-10.956,-7.3747506,-16.388535,-14.699942,-17.742752,49.25,0.0,0.0,0.0,25.277023,13.19,47.416668,0,1,0.6,0,-13.556000328063964,0,1,1.0,"College Park, Maryland, US",0.0,1.0,0.0,12.1255,-5.856,2.8755,-4.9745,-13.556,-6.1745,1.9317497,-9.4935,-1.5307502,-7.423187,-17.433046,-10.706635,-2.789211,-14.143925,-4.1939635,-12.720223,-22.238127,-14.972573,52.833332,52.583332,50.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.973576,15.111424,23.14103,16.47,9.64,16.5,0.6666667,70.791664,6.1666665,0.0,0.0,0.0,1.0,1.0,1.0,-7.276075891025129,-16.155999755859376,-8.59526538372262,0.0,1.0,0.0,3.048333333333337,-8.235000000000001,-3.030833499999991,-11.854289333333341,-7.0423665,-16.643641000000006,52.09722133333333,0.0,0.0,0.0,17.74201,14.203333333333338,25.87499906666667,0.0,1.0,-10.675780343535711,0.3333333333333333,0.0,1,train
28,2026-02-01 04:00:00+00:00,3,"[26, 27, 55]",32.76028,-97.162145,12.5195,-4.6305003,2.3424165,-7.8546753,-3.0966568,-13.821962,49.708332,0.0,0.0,0.0,14.494192,16.43,0.8333333,0,1,0.375712358831304,0,-7.006212675451177,0,0,0.0,"Arlington, Texaas, US",1.0,0.0,1.0,-5.817,3.4695,-6.1670003,-13.516999,-6.3305,-13.066999,-9.454501,-1.4888333,-9.356584,-17.39665,-10.616951,-18.907022,-14.107602,-3.915956,-17.47112,-22.20202,-16.487608,-20.477953,52.583332,51.375,46.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.111424,22.007162,17.84816,9.64,16.63,13.92,70.791664,6.4166665,33.541668,0.0,0.0,0.0,1.0,1.0,1.0,-16.116999244689943,-8.682255185870963,-15.666999435424804,1.0,0.0,1.0,-2.838166766666664,-10.971499333333336,-6.766639433333324,-15.640207666666674,-11.831559333333333,-19.722527000000007,50.11111066666666,0.0,0.0,0.0,18.322248666666667,13.396666666666674,36.916666166666666,0.0,1.0,-13.488751288661907,0.6666666666666666,1.0,1,train
28,2026-02-01 04:00:00+00:00,4,"[34, 27, 29, 106]",38.9312825500047,-76.97156719998642,-3.2670002,-10.917,-7.335749,-16.35245,-14.664562,-17.706095,49.25,0.0,0.0,0.0,25.277023,13.19,47.416668,0,1,0.6,0,-13.516999816894533,0,1,1.0,"College Park, Maryland, US",0.0,1.0,0.0,12.5195,-5.817,3.4695,-4.6305003,-13.516999,-6.3305,2.3424165,-9.454501,-1.4888333,-7.8546753,-17.39665,-10.616951,-3.0966568,-14.107602,-3.915956,-13.821962,-22.20202,-16.487608,49.708332,52.583332,51.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.494192,15.111424,22.007162,16.43,9.64,16.63,0.8333333,70.791664,6.4166665,0.0,0.0,0.0,1.0,1.0,1.0,-7.006212675451177,-16.116999244689943,-8.682255185870963,0.0,1.0,0.0,3.3906666666666694,-8.159333100000003,-2.86697259999999,-11.956092100000006,-7.0400716,-17.50386333333334,51.22222133333333,0.0,0.0,0.0,17.204259333333333,14.23333333333334,26.013887933333336,0.0,1.0,-10.601822368670698,0.3333333333333333,0.0,1,train
29,2026-02-01 04:00:00+00:00,3,"[42, 30, 31]",32.6779409,-97.0740097,11.835,-7.3650002,0.8808338,-9.132142,-3.8559253,-14.0797415,50.25,0.0,0.0,0.0,14.003029,16.51,1.4166666,0,1,0.171828901909258,0,-9.536828673027422,0,0,0.0,"Arlington, Texaas, US",1.0,0.0,1.0,-5.752,3.085,-6.102,-13.452,-6.415,-13.002,-9.389499,-1.6525,-9.291585,-17.335995,-11.438922,-18.847212,-14.047066,-4.615655,-17.41003,-22.14185,-16.262882,-20.418839,52.583332,48.416668,46.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.111424,24.72495,17.84816,9.64,16.65,13.92,70.791664,9.916667,33.541668,0.0,0.0,0.0,1.0,1.0,1.0,-15.75199966430664,-8.775290701290764,-15.301999855041505,1.0,0.0,1.0,-2.9229999999999983,-10.956333333333339,-6.777861333333322,-15.874043000000006,-12.024250333333333,-19.607857000000006,49.125,0.0,0.0,0.0,19.228177999999996,13.403333333333341,38.083332999999996,0.0,1.0,-13.276430073546308,0.6666666666666666,1.0,1,train
