node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum
2,2026-01-21 05:00:00+00:00,13,"[1, 7, 39, 42, 15, 16, 24, 26]",33.61742020207961,-101.84085662216104,13.128,-0.37199998,0.0,0.0,0.0,29.749592,15.57
2,2026-01-22 05:00:00+00:00,13,"[1, 7, 39, 42, 15, 16, 24, 26]",33.61742020207961,-101.84085662216104,14.028,-2.572,0.0,0.0,0.0,19.66536,14.77
2,2026-01-23 05:00:00+00:00,13,"[1, 7, 39, 42, 15, 16, 24, 26]",33.61742020207961,-101.84085662216104,3.578,-10.672,3.6,1.47,1.4999999,31.826931,1.57
2,2026-01-24 05:00:00+00:00,13,"[1, 7, 39, 42, 15, 16, 24, 26]",33.61742020207961,-101.84085662216104,-10.972,-13.572,7.1000004,3.8500001,1.6000001,25.86494,4.24
2,2026-01-25 05:00:00+00:00,13,"[1, 7, 39, 42, 15, 16, 24, 26]",33.61742020207961,-101.84085662216104,-7.8719997,-15.372,2.5,1.47,0.40000004,26.282465,9.67
2,2026-01-26 05:00:00+00:00,13,"[1, 7, 39, 42, 15, 16, 24, 26]",33.61742020207961,-101.84085662216104,-1.672,-19.922,0.0,0.0,0.0,19.523155,12.49
2,2026-01-27 05:00:00+00:00,13,"[1, 7, 39, 42, 15, 16, 24, 26]",33.61742020207961,-101.84085662216104,6.478,-10.972,0.0,0.0,0.0,17.227419,12.79
2,2026-01-28 05:00:00+00:00,13,"[1, 7, 39, 42, 15, 16, 24, 26]",33.61742020207961,-101.84085662216104,11.528,-9.522,0.0,0.0,0.0,24.216522,16.46
2,2026-01-29 05:00:00+00:00,13,"[1, 7, 39, 42, 15, 16, 24, 26]",33.61742020207961,-101.84085662216104,13.478,-0.37199998,0.0,0.0,0.0,35.428463,16.47
24,2026-01-21 05:00:00+00:00,3,"[2, 14]",33.607462999999996,-101.845295,13.076,-0.424,0.0,0.0,0.0,29.749592,15.57
24,2026-01-22 05:00:00+00:00,3,"[2, 14]",33.607462999999996,-101.845295,13.976,-2.624,0.0,0.0,0.0,19.66536,14.77
24,2026-01-23 05:00:00+00:00,3,"[2, 14]",33.607462999999996,-101.845295,3.526,-10.724,3.6,1.47,1.4999999,31.826931,1.57
24,2026-01-24 05:00:00+00:00,3,"[2, 14]",33.607462999999996,-101.845295,-11.024,-13.624,7.1000004,3.8500001,1.6000001,25.86494,4.24
24,2026-01-25 05:00:00+00:00,3,"[2, 14]",33.607462999999996,-101.845295,-7.924,-15.424,2.5,1.47,0.40000004,26.282465,9.67
24,2026-01-26 05:00:00+00:00,3,"[2, 14]",33.607462999999996,-101.845295,-1.724,-19.974,0.0,0.0,0.0,19.523155,12.49
24,2026-01-27 05:00:00+00:00,3,"[2, 14]",33.607462999999996,-101.845295,6.426,-11.024,0.0,0.0,0.0,17.227419,12.79
24,2026-01-28 05:00:00+00:00,3,"[2, 14]",33.607462999999996,-101.845295,11.476,-9.574,0.0,0.0,0.0,24.216522,16.46
24,2026-01-29 05:00:00+00:00,3,"[2, 14]",33.607462999999996,-101.845295,13.426,-0.424,0.0,0.0,0.0,35.428463,16.47
16,2026-01-21 05:00:00+00:00,4,"[25, 2, 78, 15]",33.60344866096108,-101.85262037413548,13.221499,-0.22850001,0.0,0.0,0.0,28.696312,15.54
16,2026-01-22 05:00:00+00:00,4,"[25, 2, 78, 15]",33.60344866096108,-101.85262037413548,14.0215,-2.4285,0.0,0.0,0.0,19.008547,14.76
