node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum
100,2026-01-26 05:00:00+00:00,4,"[0, 104, 93]",39.97238610000001,-75.1665134,-3.5300002,-8.68,0.0,0.0,0.0,24.448214,10.16
100,2026-01-27 05:00:00+00:00,4,"[0, 104, 93]",39.97238610000001,-75.1665134,-5.28,-10.88,0.0,0.0,0.0,20.497883,11.54
100,2026-01-28 05:00:00+00:00,4,"[0, 104, 93]",39.97238610000001,-75.1665134,-5.63,-12.38,0.0,0.0,0.0,15.986595,12.42
100,2026-01-29 05:00:00+00:00,4,"[0, 104, 93]",39.97238610000001,-75.1665134,-5.63,-14.83,0.0,0.0,0.0,22.319998,12.72
8,2026-01-21 05:00:00+00:00,3,"[0, 9, 6]",39.948288,-75.1420275,3.6065,-12.893499,0.0,0.0,0.0,23.587555,9.63
8,2026-01-22 05:00:00+00:00,3,"[0, 9, 6]",39.948288,-75.1420275,10.3065,2.1065,0.0,0.0,0.0,24.40046,10.49
8,2026-01-23 05:00:00+00:00,3,"[0, 9, 6]",39.948288,-75.1420275,3.8065,-6.7935004,0.0,0.0,0.0,35.406506,9.77
8,2026-01-24 05:00:00+00:00,3,"[0, 9, 6]",39.948288,-75.1420275,-7.3935003,-12.3435,0.0,0.0,0.0,26.044699,10.36
8,2026-01-25 05:00:00+00:00,3,"[0, 9, 6]",39.948288,-75.1420275,-6.3435,-10.6935,40.199997,18.13,14.299998,22.33161,2.32
8,2026-01-26 05:00:00+00:00,3,"[0, 9, 6]",39.948288,-75.1420275,-3.3935,-8.5435,0.0,0.0,0.0,24.448214,10.16
8,2026-01-27 05:00:00+00:00,3,"[0, 9, 6]",39.948288,-75.1420275,-5.1435003,-10.7435,0.0,0.0,0.0,20.497883,11.54
8,2026-01-28 05:00:00+00:00,3,"[0, 9, 6]",39.948288,-75.1420275,-5.4935,-12.2435,0.0,0.0,0.0,15.986595,12.42
8,2026-01-29 05:00:00+00:00,3,"[0, 9, 6]",39.948288,-75.1420275,-5.4935,-14.6935,0.0,0.0,0.0,22.319998,12.72
93,2026-01-21 05:00:00+00:00,4,"[0, 100, 36]",39.97561385778411,-75.18885030123478,3.787,-12.162999,0.0,0.0,0.0,24.1388,9.88
93,2026-01-22 05:00:00+00:00,4,"[0, 100, 36]",39.97561385778411,-75.18885030123478,10.187,1.887,0.0,0.0,0.0,25.20257,10.48
93,2026-01-23 05:00:00+00:00,4,"[0, 100, 36]",39.97561385778411,-75.18885030123478,4.087,-6.963,0.0,0.0,0.0,34.145008,9.46
93,2026-01-24 05:00:00+00:00,4,"[0, 100, 36]",39.97561385778411,-75.18885030123478,-7.463,-12.513,0.0,0.0,0.0,25.501621,10.26
93,2026-01-25 05:00:00+00:00,4,"[0, 100, 36]",39.97561385778411,-75.18885030123478,-6.463,-10.813,39.2,18.130001,13.3,22.545315,2.27
93,2026-01-26 05:00:00+00:00,4,"[0, 100, 36]",39.97561385778411,-75.18885030123478,-3.513,-8.313,0.0,0.0,0.0,24.627787,10.08
93,2026-01-27 05:00:00+00:00,4,"[0, 100, 36]",39.97561385778411,-75.18885030123478,-5.213,-11.013,0.0,0.0,0.0,20.316889,11.09
93,2026-01-28 05:00:00+00:00,4,"[0, 100, 36]",39.97561385778411,-75.18885030123478,-5.613,-11.912999,0.0,0.0,0.0,15.986595,12.33
93,2026-01-29 05:00:00+00:00,4,"[0, 100, 36]",39.97561385778411,-75.18885030123478,-5.663,-14.513,0.0,0.0,0.0,22.319998,12.77
