node_id,date,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
15,2025-01-01 05:00:00+00:00,"[17, 11, 14]",43.0359445,-78.8776393,5.3564997,0.1065,2.344,2.6000001,0.28,95,70,4.421045,-3.3161304
15,2025-01-02 05:00:00+00:00,"[17, 11, 14]",43.0359445,-78.8776393,0.4565,-2.8935,-0.71849996,0.6,0.21000001,87,57,-2.0465598,-8.95688
15,2025-01-03 05:00:00+00:00,"[17, 11, 14]",43.0359445,-78.8776393,-0.6935,-3.4935,-2.3351665,0,0,76,55,-5.3493385,-9.384462
15,2025-01-04 05:00:00+00:00,"[17, 11, 14]",43.0359445,-78.8776393,-2.9435,-5.8935003,-4.5685,0,0,72,57,-8.007585,-12.768587
15,2025-01-05 05:00:00+00:00,"[17, 11, 14]",43.0359445,-78.8776393,-2.4435,-6.7435,-4.7059994,0,0,75,58,-8.360285,-12.812916
15,2025-01-06 05:00:00+00:00,"[17, 11, 14]",43.0359445,-78.8776393,-4.0935,-8.9435,-6.5851665,0.2,0.14,89,72,-6.0315914,-12.927281
15,2025-01-07 05:00:00+00:00,"[17, 11, 14]",43.0359445,-78.8776393,-4.2935004,-8.143499,-6.5018334,0.3,0.21000001,79,59,-7.846384,-13.194282
15,2025-01-08 05:00:00+00:00,"[17, 11, 14]",43.0359445,-78.8776393,-6.6435003,-10.0435,-8.091416,0,0,72,56,-11.817608,-15.206526
14,2025-01-01 05:00:00+00:00,"[16, 17, 15]",43.0346299,-78.8840777,5.363,0.113000005,2.3504999,2.6000001,0.28,95,70,4.427507,-3.3098378
14,2025-01-02 05:00:00+00:00,"[16, 17, 15]",43.0346299,-78.8840777,0.463,-2.887,-0.71199995,0.6,0.21000001,87,57,-2.0401611,-8.950704
14,2025-01-03 05:00:00+00:00,"[16, 17, 15]",43.0346299,-78.8840777,-0.687,-3.487,-2.3286667,0,0,76,55,-5.3430443,-9.378286
14,2025-01-04 05:00:00+00:00,"[16, 17, 15]",43.0346299,-78.8840777,-2.937,-5.887,-4.562,0,0,72,57,-8.001317,-12.762474
14,2025-01-05 05:00:00+00:00,"[16, 17, 15]",43.0346299,-78.8840777,-2.437,-6.737,-4.699499,0,0,75,58,-8.354077,-12.80678
14,2025-01-06 05:00:00+00:00,"[16, 17, 15]",43.0346299,-78.8840777,-4.087,-8.937,-6.5786667,0.2,0.14,89,72,-6.025174,-12.921009
14,2025-01-07 05:00:00+00:00,"[16, 17, 15]",43.0346299,-78.8840777,-4.287,-8.137,-6.495333,0.3,0.21000001,79,59,-7.84006,-13.188112
14,2025-01-08 05:00:00+00:00,"[16, 17, 15]",43.0346299,-78.8840777,-6.637,-10.037001,-8.084916,0,0,72,56,-11.8113365,-15.200374
16,2025-01-01 05:00:00+00:00,"[99, 140, 14]",43.0296024,-78.8802169,5.376,0.126,2.3635004,2.6000001,0.28,95,70,4.4404297,-3.2972534
16,2025-01-02 05:00:00+00:00,"[99, 140, 14]",43.0296024,-78.8802169,0.47599998,-2.874,-0.69900006,0.6,0.21000001,87,57,-2.0273643,-8.938353
16,2025-01-03 05:00:00+00:00,"[99, 140, 14]",43.0296024,-78.8802169,-0.67399997,-3.474,-2.3156667,0,0,76,55,-5.330456,-9.365932
16,2025-01-04 05:00:00+00:00,"[99, 140, 14]",43.0296024,-78.8802169,-2.924,-5.874,-4.549,0,0,72,57,-7.9887805,-12.750248
16,2025-01-05 05:00:00+00:00,"[99, 140, 14]",43.0296024,-78.8802169,-2.424,-6.724,-4.6865005,0,0,75,58,-8.341663,-12.794506
16,2025-01-06 05:00:00+00:00,"[99, 140, 14]",43.0296024,-78.8802169,-4.074,-8.924,-6.5656667,0.2,0.14,89,72,-6.0123415,-12.9084635
16,2025-01-07 05:00:00+00:00,"[99, 140, 14]",43.0296024,-78.8802169,-4.274,-8.124,-6.4823337,0.3,0.21000001,79,59,-7.8274117,-13.175771
16,2025-01-08 05:00:00+00:00,"[99, 140, 14]",43.0296024,-78.8802169,-6.624,-10.024,-8.071916,0,0,72,56,-11.798794,-15.188071
17,2025-01-01 05:00:00+00:00,"[14, 15]",43.05330347,-78.89155685,5.287,0.037,2.2765834,3.7000003,0.28,96,69,4.4021287,-3.1966965
17,2025-01-02 05:00:00+00:00,"[14, 15]",43.05330347,-78.89155685,0.537,-2.913,-0.6671667,0.3,0.14,88,58,-1.9107271,-9.150599
17,2025-01-03 05:00:00+00:00,"[14, 15]",43.05330347,-78.89155685,-0.663,-3.463,-2.433833,0,0,73,56,-6.0499215,-9.503256
17,2025-01-04 05:00:00+00:00,"[14, 15]",43.05330347,-78.89155685,-2.963,-6.013,-4.590083,0,0,70,58,-8.292927,-12.665696
17,2025-01-05 05:00:00+00:00,"[14, 15]",43.05330347,-78.89155685,-2.263,-6.913,-4.792167,0,0,75,58,-8.631051,-12.575912
17,2025-01-06 05:00:00+00:00,"[14, 15]",43.05330347,-78.89155685,-3.513,-8.563,-6.2588344,0.2,0.14,91,71,-5.6701336,-12.588892
17,2025-01-07 05:00:00+00:00,"[14, 15]",43.05330347,-78.89155685,-4.263,-8.162999,-6.283834,0.4,0.28,80,60,-8.054738,-12.302135
17,2025-01-08 05:00:00+00:00,"[14, 15]",43.05330347,-78.89155685,-6.263,-9.563,-7.7317505,0,0,74,53,-11.445618,-15.239495
18,2025-01-01 05:00:00+00:00,"[25, 19]",42.79364033,-78.81796523,5.45,0.65,2.39375,7.4,1.19,98,71,4.5139914,-3.1054077
18,2025-01-02 05:00:00+00:00,"[25, 19]",42.79364033,-78.81796523,0.6,-2.3,-0.3729166,0,0,82,56,-2.1193736,-9.897232
18,2025-01-03 05:00:00+00:00,"[25, 19]",42.79364033,-78.81796523,-0.9,-3.55,-2.0687501,0.1,0.07,76,56,-5.471751,-9.803445
18,2025-01-04 05:00:00+00:00,"[25, 19]",42.79364033,-78.81796523,-3.25,-5.45,-4.254166,0,0,72,53,-8.29035,-11.899273
18,2025-01-05 05:00:00+00:00,"[25, 19]",42.79364033,-78.81796523,-2.9,-5.3,-4.139583,0,0,78,53,-6.6840854,-12.878713
18,2025-01-06 05:00:00+00:00,"[25, 19]",42.79364033,-78.81796523,-4.35,-8.95,-6.504167,0,0,90,71,-6.286432,-13.078309
18,2025-01-07 05:00:00+00:00,"[25, 19]",42.79364033,-78.81796523,-4.4,-7.95,-6.3104167,0.5,0.35,84,57,-8.648692,-13.10229
18,2025-01-08 05:00:00+00:00,"[25, 19]",42.79364033,-78.81796523,-6.8,-9.3,-7.7499995,0,0,73,54,-11.585531,-15.26582
19,2025-01-01 05:00:00+00:00,"[18, 20, 143]",42.8173946,-78.79130251,5.5565,0.4065,2.4585838,7.0000005,0.90999997,99,75,4.818676,-2.4971051
19,2025-01-02 05:00:00+00:00,"[18, 20, 143]",42.8173946,-78.79130251,0.5565,-2.4435,-0.43933332,0,0,86,58,-1.5150402,-9.586201
19,2025-01-03 05:00:00+00:00,"[18, 20, 143]",42.8173946,-78.79130251,-0.9435,-3.7435,-2.2184997,0,0,78,61,-5.864663,-8.576839
19,2025-01-04 05:00:00+00:00,"[18, 20, 143]",42.8173946,-78.79130251,-3.4435,-5.7435,-4.553917,0,0,77,58,-7.721442,-11.375483
19,2025-01-05 05:00:00+00:00,"[18, 20, 143]",42.8173946,-78.79130251,-2.8935,-5.7935004,-4.2830834,0,0,81,61,-6.0069075,-11.689125
19,2025-01-06 05:00:00+00:00,"[18, 20, 143]",42.8173946,-78.79130251,-3.7935,-8.5435,-6.2560005,0.1,0.07,91,72,-5.587381,-12.179237
19,2025-01-07 05:00:00+00:00,"[18, 20, 143]",42.8173946,-78.79130251,-4.1435003,-7.4935,-6.1372504,0.1,0.07,87,60,-8.18134,-13.3614645
19,2025-01-08 05:00:00+00:00,"[18, 20, 143]",42.8173946,-78.79130251,-7.2935004,-9.893499,-8.4435,0,0,76,58,-11.500807,-14.333401
20,2025-01-01 05:00:00+00:00,"[19, 21]",42.82922724,-78.79125408,5.6085,0.4585,2.510583,7.0000005,0.90999997,99,75,4.870368,-2.4465463
20,2025-01-02 05:00:00+00:00,"[19, 21]",42.82922724,-78.79125408,0.6085,-2.3915,-0.38733336,0,0,86,58,-1.4639211,-9.537243
20,2025-01-03 05:00:00+00:00,"[19, 21]",42.82922724,-78.79125408,-0.8915,-3.6915,-2.1665,0,0,78,61,-5.814383,-8.527436
20,2025-01-04 05:00:00+00:00,"[19, 21]",42.82922724,-78.79125408,-3.3915,-5.6915,-4.501917,0,0,77,58,-7.6709247,-11.326501
20,2025-01-05 05:00:00+00:00,"[19, 21]",42.82922724,-78.79125408,-2.8415,-5.7415004,-4.2310843,0,0,81,61,-5.9561834,-11.639865
20,2025-01-06 05:00:00+00:00,"[19, 21]",42.82922724,-78.79125408,-3.7415,-8.4915,-6.2040005,0.1,0.07,91,72,-5.536051,-12.128838
20,2025-01-07 05:00:00+00:00,"[19, 21]",42.82922724,-78.79125408,-4.0915003,-7.4415,-6.0852504,0.1,0.07,87,60,-8.130892,-13.312275
20,2025-01-08 05:00:00+00:00,"[19, 21]",42.82922724,-78.79125408,-7.2415004,-9.841499,-8.3914995,0,0,76,58,-11.450412,-14.283363
21,2025-01-01 05:00:00+00:00,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755035,-78.78598755,5.7085,0.2585,2.4918334,6.3,0.77,99,75,4.664624,-2.4951603
21,2025-01-02 05:00:00+00:00,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755035,-78.78598755,0.6085,-2.4915,-0.46233335,0.2,0.07,86,59,-1.7096883,-9.413778
21,2025-01-03 05:00:00+00:00,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755035,-78.78598755,-0.8915,-3.9915001,-2.3352501,0,0,77,59,-5.6693444,-8.859967
21,2025-01-04 05:00:00+00:00,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755035,-78.78598755,-3.3915,-5.6415,-4.479,0,0,75,58,-8.183757,-11.138119
21,2025-01-05 05:00:00+00:00,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755035,-78.78598755,-2.8415,-5.7415004,-4.287333,0,0,79,59,-6.023717,-12.103026
21,2025-01-06 05:00:00+00:00,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755035,-78.78598755,-4.1415,-8.4915,-6.2769165,0.1,0.07,89,69,-5.9826655,-12.416468
21,2025-01-07 05:00:00+00:00,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755035,-78.78598755,-3.8915,-7.4415,-5.99775,0.2,0.14,85,58,-8.156092,-13.729193
21,2025-01-08 05:00:00+00:00,"[77, 20, 22, 119, 24, 57, 26, 125]",42.84755035,-78.78598755,-6.9915004,-9.7415,-8.258166,0,0,74,53,-12.359143,-15.468128
22,2025-01-01 05:00:00+00:00,"[129, 26, 21, 23]",42.87541152,-78.79621294,5.5565,0.1065,2.429417,5,0.63,99,75,4.520452,-2.8654516
22,2025-01-02 05:00:00+00:00,"[129, 26, 21, 23]",42.87541152,-78.79621294,0.6565,-2.4935,-0.53933334,0.2,0.07,86,60,-1.9574261,-8.990127
22,2025-01-03 05:00:00+00:00,"[129, 26, 21, 23]",42.87541152,-78.79621294,-0.8435,-4.1935,-2.3935,0,0,78,56,-5.219953,-9.132135
22,2025-01-04 05:00:00+00:00,"[129, 26, 21, 23]",42.87541152,-78.79621294,-3.0935,-6.0935,-4.733083,0,0,74,55,-8.669229,-12.319962
22,2025-01-05 05:00:00+00:00,"[129, 26, 21, 23]",42.87541152,-78.79621294,-2.7935,-5.9935,-4.5518327,0,0,76,55,-7.0087476,-13.116193
22,2025-01-06 05:00:00+00:00,"[129, 26, 21, 23]",42.87541152,-78.79621294,-4.7435,-8.3435,-6.3935,0,0,88,68,-6.8205304,-12.6837435
22,2025-01-07 05:00:00+00:00,"[129, 26, 21, 23]",42.87541152,-78.79621294,-3.6435,-7.3935003,-5.716417,0.6,0.28,83,55,-8.137328,-13.175218
22,2025-01-08 05:00:00+00:00,"[129, 26, 21, 23]",42.87541152,-78.79621294,-6.6435003,-9.5435,-7.7393336,0,0,70,51,-11.8096695,-15.669748
77,2025-01-01 05:00:00+00:00,"[25, 21]",42.83030884,-78.79202069,5.602,0.45200002,2.5040834,7.0000005,0.90999997,99,75,4.8639064,-2.452866
77,2025-01-02 05:00:00+00:00,"[25, 21]",42.83030884,-78.79202069,0.602,-2.398,-0.3938333,0,0,86,58,-1.4703109,-9.543363
77,2025-01-03 05:00:00+00:00,"[25, 21]",42.83030884,-78.79202069,-0.898,-3.698,-2.173,0,0,78,61,-5.8206677,-8.533612
77,2025-01-04 05:00:00+00:00,"[25, 21]",42.83030884,-78.79202069,-3.398,-5.698,-4.508416,0,0,77,58,-7.677239,-11.332624
77,2025-01-05 05:00:00+00:00,"[25, 21]",42.83030884,-78.79202069,-2.848,-5.748,-4.237583,0,0,81,61,-5.962524,-11.646022
77,2025-01-06 05:00:00+00:00,"[25, 21]",42.83030884,-78.79202069,-3.748,-8.498,-6.2105002,0.1,0.07,91,72,-5.5424666,-12.135137
77,2025-01-07 05:00:00+00:00,"[25, 21]",42.83030884,-78.79202069,-4.098,-7.448,-6.0917497,0.1,0.07,87,60,-8.1372,-13.318425
77,2025-01-08 05:00:00+00:00,"[25, 21]",42.83030884,-78.79202069,-7.248,-9.848,-8.398,0,0,76,58,-11.456711,-14.289618
57,2025-01-01 05:00:00+00:00,"[128, 37, 103, 49, 21, 125]",42.84249658,-78.75501849,5.7345,0.2345,2.4240835,6.3,0.97999996,99,75,4.6904063,-2.3950126
57,2025-01-02 05:00:00+00:00,"[128, 37, 103, 49, 21, 125]",42.84249658,-78.75501849,0.5345,-2.6155,-0.51341665,0.2,0.07,87,60,-1.6744642,-9.316608
57,2025-01-03 05:00:00+00:00,"[128, 37, 103, 49, 21, 125]",42.84249658,-78.75501849,-0.9155,-4.0155,-2.3967497,0,0,78,58,-5.7408967,-8.645245
57,2025-01-04 05:00:00+00:00,"[128, 37, 103, 49, 21, 125]",42.84249658,-78.75501849,-3.5154998,-5.8155003,-4.6821666,0,0,76,60,-8.008658,-11.23633
57,2025-01-05 05:00:00+00:00,"[128, 37, 103, 49, 21, 125]",42.84249658,-78.75501849,-2.9654999,-6.0155,-4.378,0,0,79,62,-6.2906203,-11.696452
57,2025-01-06 05:00:00+00:00,"[128, 37, 103, 49, 21, 125]",42.84249658,-78.75501849,-3.8655,-8.6154995,-6.1717496,0,0,89,69,-5.7109056,-12.103637
57,2025-01-07 05:00:00+00:00,"[128, 37, 103, 49, 21, 125]",42.84249658,-78.75501849,-4.0655003,-7.5655003,-6.1530004,0.2,0.14,85,59,-7.985692,-13.429577
57,2025-01-08 05:00:00+00:00,"[128, 37, 103, 49, 21, 125]",42.84249658,-78.75501849,-7.5655003,-9.9655,-8.569666,0,0,76,56,-12.286035,-15.118501
119,2025-01-01 05:00:00+00:00,"[120, 49, 26, 21]",42.8714453,-78.7873148,5.7454996,0.1455,2.5080001,5.0000005,0.63,99,75,4.701314,-2.60503
119,2025-01-02 05:00:00+00:00,"[120, 49, 26, 21]",42.8714453,-78.7873148,0.7955,-2.6045,-0.5440833,0.2,0.07,86,60,-1.9190855,-9.095213
119,2025-01-03 05:00:00+00:00,"[120, 49, 26, 21]",42.8714453,-78.7873148,-0.80450004,-4.2045,-2.4399166,0,0,80,54,-4.8959265,-8.991572
119,2025-01-04 05:00:00+00:00,"[120, 49, 26, 21]",42.8714453,-78.7873148,-3.3545,-5.8045,-4.652416,0,0,75,58,-8.452131,-11.48004
119,2025-01-05 05:00:00+00:00,"[120, 49, 26, 21]",42.8714453,-78.7873148,-2.8545,-6.2045,-4.4378333,0,0,77,59,-6.667352,-12.068103
119,2025-01-06 05:00:00+00:00,"[120, 49, 26, 21]",42.8714453,-78.7873148,-3.5045,-8.554501,-6.042,0,0,88,73,-5.503151,-12.429029
119,2025-01-07 05:00:00+00:00,"[120, 49, 26, 21]",42.8714453,-78.7873148,-3.7545,-7.5545,-5.8211665,0.1,0.07,83,57,-7.900977,-12.304086
119,2025-01-08 05:00:00+00:00,"[120, 49, 26, 21]",42.8714453,-78.7873148,-6.7545004,-9.4045,-7.7711673,0,0,72,53,-11.602134,-15.206096
125,2025-01-01 05:00:00+00:00,"[57, 21]",42.80062254,-78.75184586,5.6435003,0.2935,2.195583,7.4,1.33,99,75,4.9062414,-2.483619
125,2025-01-02 05:00:00+00:00,"[57, 21]",42.80062254,-78.75184586,0.44349998,-2.5565,-0.6106667,0.1,0,87,59,-1.6163868,-9.475092
125,2025-01-03 05:00:00+00:00,"[57, 21]",42.80062254,-78.75184586,-1.2065,-3.9565,-2.429417,0,0,78,59,-6.1882544,-8.72004
125,2025-01-04 05:00:00+00:00,"[57, 21]",42.80062254,-78.75184586,-3.7065,-5.7064996,-4.71275,0,0,76,58,-8.048432,-11.434826
125,2025-01-05 05:00:00+00:00,"[57, 21]",42.80062254,-78.75184586,-2.8065,-5.9065,-4.196083,0,0,77,61,-7.0082726,-11.748807
125,2025-01-06 05:00:00+00:00,"[57, 21]",42.80062254,-78.75184586,-3.6565,-8.8065,-6.244001,0,0,90,73,-5.650248,-12.269597
125,2025-01-07 05:00:00+00:00,"[57, 21]",42.80062254,-78.75184586,-4.3065,-7.6565,-6.3231673,0.3,0.21000001,86,59,-8.268409,-13.769393
125,2025-01-08 05:00:00+00:00,"[57, 21]",42.80062254,-78.75184586,-8.0065,-10.1565,-8.83775,0,0,76,58,-11.996096,-15.4081135
26,2025-01-01 05:00:00+00:00,"[67, 21, 22, 119, 24, 55, 56, 27, 29, 31]",42.86936071,-78.82105594,5.5825,0.1325,2.4554162,5,0.63,99,75,4.5462985,-2.8402085
26,2025-01-02 05:00:00+00:00,"[67, 21, 22, 119, 24, 55, 56, 27, 29, 31]",42.86936071,-78.82105594,0.6825,-2.4675,-0.5133333,0.2,0.07,86,60,-1.9318658,-8.965512
26,2025-01-03 05:00:00+00:00,"[67, 21, 22, 119, 24, 55, 56, 27, 29, 31]",42.86936071,-78.82105594,-0.8175,-4.1675,-2.3674998,0,0,78,56,-5.194666,-9.107521
26,2025-01-04 05:00:00+00:00,"[67, 21, 22, 119, 24, 55, 56, 27, 29, 31]",42.86936071,-78.82105594,-3.0674999,-6.0675,-4.7070837,0,0,74,55,-8.644194,-12.295609
26,2025-01-05 05:00:00+00:00,"[67, 21, 22, 119, 24, 55, 56, 27, 29, 31]",42.86936071,-78.82105594,-2.7675,-5.9675,-4.5258336,0,0,76,55,-6.9836416,-13.091835
26,2025-01-06 05:00:00+00:00,"[67, 21, 22, 119, 24, 55, 56, 27, 29, 31]",42.86936071,-78.82105594,-4.7175,-8.3175,-6.3675003,0,0,88,68,-6.7948966,-12.658771
26,2025-01-07 05:00:00+00:00,"[67, 21, 22, 119, 24, 55, 56, 27, 29, 31]",42.86936071,-78.82105594,-3.6175,-7.3675003,-5.690417,0.6,0.28,83,55,-8.11218,-13.15081
26,2025-01-08 05:00:00+00:00,"[67, 21, 22, 119, 24, 55, 56, 27, 29, 31]",42.86936071,-78.82105594,-6.6175003,-9.5175,-7.713333,0,0,70,51,-11.784742,-15.645093
23,2025-01-01 05:00:00+00:00,"[24, 116, 22]",42.8768492,-78.7827987,5.726,0.126,2.4885004,5.0000005,0.63,99,75,4.6819773,-2.6239898
23,2025-01-02 05:00:00+00:00,"[24, 116, 22]",42.8768492,-78.7827987,0.776,-2.624,-0.5635833,0.2,0.07,86,60,-1.9382557,-9.113675
23,2025-01-03 05:00:00+00:00,"[24, 116, 22]",42.8768492,-78.7827987,-0.824,-4.224,-2.4594169,0,0,80,54,-4.9149456,-9.010199
23,2025-01-04 05:00:00+00:00,"[24, 116, 22]",42.8768492,-78.7827987,-3.374,-5.824,-4.6719165,0,0,75,58,-8.470935,-11.498408
23,2025-01-05 05:00:00+00:00,"[24, 116, 22]",42.8768492,-78.7827987,-2.874,-6.224,-4.457333,0,0,77,59,-6.6862383,-12.086508
23,2025-01-06 05:00:00+00:00,"[24, 116, 22]",42.8768492,-78.7827987,-3.524,-8.574,-6.0615005,0,0,88,73,-5.522351,-12.447874
23,2025-01-07 05:00:00+00:00,"[24, 116, 22]",42.8768492,-78.7827987,-3.774,-7.574,-5.840666,0.1,0.07,83,57,-7.9198933,-12.322494
23,2025-01-08 05:00:00+00:00,"[24, 116, 22]",42.8768492,-78.7827987,-6.774,-9.424,-7.7906666,0,0,72,53,-11.62089,-15.224585
116,2025-01-01 05:00:00+00:00,"[129, 130, 108, 53, 23, 120]",42.88409584,-78.7686894,5.702,0.15200001,2.4624164,4.5,0.63000005,99,74,4.6153874,-2.7727306
116,2025-01-02 05:00:00+00:00,"[129, 130, 108, 53, 23, 120]",42.88409584,-78.7686894,0.70199996,-2.598,-0.5771666,0.3,0.21000001,87,60,-1.9033314,-8.676122
116,2025-01-03 05:00:00+00:00,"[129, 130, 108, 53, 23, 120]",42.88409584,-78.7686894,-0.898,-4.248,-2.3980002,0,0,83,57,-4.45013,-9.371162
116,2025-01-04 05:00:00+00:00,"[129, 130, 108, 53, 23, 120]",42.88409584,-78.7686894,-3.098,-6.048,-4.6500835,0,0,74,55,-8.14168,-12.3816
116,2025-01-05 05:00:00+00:00,"[129, 130, 108, 53, 23, 120]",42.88409584,-78.7686894,-2.748,-6.348,-4.4292502,0,0,75,57,-7.1441336,-12.7728195
116,2025-01-06 05:00:00+00:00,"[129, 130, 108, 53, 23, 120]",42.88409584,-78.7686894,-3.448,-8.448,-5.9792495,0,0,87,70,-6.048235,-12.593876
116,2025-01-07 05:00:00+00:00,"[129, 130, 108, 53, 23, 120]",42.88409584,-78.7686894,-3.648,-7.398,-5.6500835,0,0,79,55,-8.220226,-12.725796
116,2025-01-08 05:00:00+00:00,"[129, 130, 108, 53, 23, 120]",42.88409584,-78.7686894,-6.448,-9.348,-7.595918,0,0,69,50,-12.330069,-15.542804
24,2025-01-01 05:00:00+00:00,"[129, 26, 21, 23]",42.87521812,-78.7964256,5.5565,0.1065,2.429417,5,0.63,99,75,4.520452,-2.8654516
24,2025-01-02 05:00:00+00:00,"[129, 26, 21, 23]",42.87521812,-78.7964256,0.6565,-2.4935,-0.53933334,0.2,0.07,86,60,-1.9574261,-8.990127
24,2025-01-03 05:00:00+00:00,"[129, 26, 21, 23]",42.87521812,-78.7964256,-0.8435,-4.1935,-2.3935,0,0,78,56,-5.219953,-9.132135
24,2025-01-04 05:00:00+00:00,"[129, 26, 21, 23]",42.87521812,-78.7964256,-3.0935,-6.0935,-4.733083,0,0,74,55,-8.669229,-12.319962
24,2025-01-05 05:00:00+00:00,"[129, 26, 21, 23]",42.87521812,-78.7964256,-2.7935,-5.9935,-4.5518327,0,0,76,55,-7.0087476,-13.116193
24,2025-01-06 05:00:00+00:00,"[129, 26, 21, 23]",42.87521812,-78.7964256,-4.7435,-8.3435,-6.3935,0,0,88,68,-6.8205304,-12.6837435
24,2025-01-07 05:00:00+00:00,"[129, 26, 21, 23]",42.87521812,-78.7964256,-3.6435,-7.3935003,-5.716417,0.6,0.28,83,55,-8.137328,-13.175218
24,2025-01-08 05:00:00+00:00,"[129, 26, 21, 23]",42.87521812,-78.7964256,-6.6435003,-9.5435,-7.7393336,0,0,70,51,-11.8096695,-15.669748
25,2025-01-01 05:00:00+00:00,"[18, 77, 46]",42.8176335,-78.79183436,5.589,0.439,2.4910834,7.0000005,0.90999997,99,75,4.850983,-2.4655058
25,2025-01-02 05:00:00+00:00,"[18, 77, 46]",42.8176335,-78.79183436,0.589,-2.411,-0.40683332,0,0,86,58,-1.4830908,-9.5556
25,2025-01-03 05:00:00+00:00,"[18, 77, 46]",42.8176335,-78.79183436,-0.911,-3.711,-2.186,0,0,78,61,-5.833237,-8.545963
25,2025-01-04 05:00:00+00:00,"[18, 77, 46]",42.8176335,-78.79183436,-3.411,-5.711,-4.521416,0,0,77,58,-7.6898675,-11.344869
25,2025-01-05 05:00:00+00:00,"[18, 77, 46]",42.8176335,-78.79183436,-2.861,-5.761,-4.250583,0,0,81,61,-5.9752045,-11.658336
25,2025-01-06 05:00:00+00:00,"[18, 77, 46]",42.8176335,-78.79183436,-3.761,-8.511001,-6.2235,0.1,0.07,91,72,-5.5552993,-12.147738
25,2025-01-07 05:00:00+00:00,"[18, 77, 46]",42.8176335,-78.79183436,-4.111,-7.461,-6.10475,0.1,0.07,87,60,-8.149812,-13.330722
25,2025-01-08 05:00:00+00:00,"[18, 77, 46]",42.8176335,-78.79183436,-7.261,-9.861,-8.411,0,0,76,58,-11.469309,-14.30213
46,2025-01-01 05:00:00+00:00,[25],42.79100113,-78.77543048,5.598,0.348,2.1500835,7.6,1.4,99,74,4.710819,-2.6512144
46,2025-01-02 05:00:00+00:00,[25],42.79100113,-78.77543048,0.398,-2.502,-0.60408336,0,0,85,57,-1.8789135,-9.862242
46,2025-01-03 05:00:00+00:00,[25],42.79100113,-78.77543048,-1.202,-3.752,-2.3561666,0.1,0.07,78,60,-5.667651,-9.256599
46,2025-01-04 05:00:00+00:00,[25],42.79100113,-78.77543048,-3.652,-5.502,-4.5395,0,0,75,55,-8.127509,-11.906462
46,2025-01-05 05:00:00+00:00,[25],42.79100113,-78.77543048,-2.7020001,-5.652,-4.1665835,0,0,81,57,-6.831519,-12.118303
46,2025-01-06 05:00:00+00:00,[25],42.79100113,-78.77543048,-3.4520001,-8.802,-6.2249165,0.1,0.07,91,73,-5.055524,-12.381325
46,2025-01-07 05:00:00+00:00,[25],42.79100113,-78.77543048,-4.352,-7.652,-6.2915835,0.5,0.28,87,59,-8.3563385,-13.387435
46,2025-01-08 05:00:00+00:00,[25],42.79100113,-78.77543048,-7.502,-9.802,-8.422833,0,0,76,58,-11.825809,-14.540325
56,2025-01-01 05:00:00+00:00,"[26, 29]",42.8764018,-78.8495885,5.489,0.139,2.4452498,5.1000004,0.49,100,75,4.6521683,-2.659965
56,2025-01-02 05:00:00+00:00,"[26, 29]",42.8764018,-78.8495885,0.539,-2.511,-0.56100005,0.2,0.07,86,60,-1.9746304,-8.912023
56,2025-01-03 05:00:00+00:00,"[26, 29]",42.8764018,-78.8495885,-0.51100004,-4.011,-2.4151666,0,0,74,51,-7.0256457,-9.818989
56,2025-01-04 05:00:00+00:00,"[26, 29]",42.8764018,-78.8495885,-2.761,-6.061,-4.7693334,0,0,73,55,-8.8122835,-12.4768505
56,2025-01-05 05:00:00+00:00,"[26, 29]",42.8764018,-78.8495885,-2.361,-6.261,-4.65475,0,0,74,55,-7.329794,-13.366811
56,2025-01-06 05:00:00+00:00,"[26, 29]",42.8764018,-78.8495885,-4.761,-8.661,-6.563083,0,0,87,65,-7.03578,-13.399417
56,2025-01-07 05:00:00+00:00,"[26, 29]",42.8764018,-78.8495885,-3.911,-7.711,-6.1485004,0.8000001,0.42,85,53,-8.34384,-13.52022
56,2025-01-08 05:00:00+00:00,"[26, 29]",42.8764018,-78.8495885,-6.661,-10.111,-8.065167,0,0,71,49,-12.305868,-16.431208
27,2025-01-01 05:00:00+00:00,"[26, 28]",42.87129601,-78.84669389,5.4564996,0.1065,2.41275,5.1000004,0.49,100,75,4.6198606,-2.6915653
27,2025-01-02 05:00:00+00:00,"[26, 28]",42.87129601,-78.84669389,0.5065,-2.5435,-0.59349996,0.2,0.07,86,60,-2.0065808,-8.942792
27,2025-01-03 05:00:00+00:00,"[26, 28]",42.87129601,-78.84669389,-0.5435,-4.0435004,-2.4476666,0,0,74,51,-7.057029,-9.849928
27,2025-01-04 05:00:00+00:00,"[26, 28]",42.87129601,-78.84669389,-2.7935,-6.0935,-4.8018336,0,0,73,55,-8.843676,-12.507294
