node_id,date,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
4,2025-01-03 05:00:00+00:00,47.68325078,-117.4498455,2.2345002,-0.015500002,1.1095,8,0.49,98,91,1.7078171,-0.7663365
4,2025-01-04 05:00:00+00:00,47.68325078,-117.4498455,3.3845,0.2345,1.45325,3.3999999,1.26,99,88,2.2081058,-0.36913353
4,2025-01-05 05:00:00+00:00,47.68325078,-117.4498455,3.8345,1.7845,2.7199166,5.1000004,0,98,92,2.957261,1.4586858
4,2025-01-06 05:00:00+00:00,47.68325078,-117.4498455,3.1345,0.8345,1.9011668,0,0,100,79,1.9113584,-2.3950126
4,2025-01-07 05:00:00+00:00,47.68325078,-117.4498455,2.2345002,0.4845,1.0928334,0,0,94,80,-0.021584691,-2.5661192
4,2025-01-08 05:00:00+00:00,47.68325078,-117.4498455,1.1845,-0.96549994,0.43449998,1.8000001,0.84000003,97,86,0.028064817,-3.0113437
40,2025-01-01 05:00:00+00:00,47.67194911,-117.4753987,1.087,-0.363,0.21408331,0.6,0.42000002,98,91,0.12688433,-1.3566414
40,2025-01-02 05:00:00+00:00,47.67194911,-117.4753987,1.937,-0.463,0.74950004,0.8,0.07,98,89,0.6565854,-1.5598732
40,2025-01-03 05:00:00+00:00,47.67194911,-117.4753987,2.137,-0.013,1.1390835,7.8,0.49,97,91,1.610656,-1.0095037
40,2025-01-04 05:00:00+00:00,47.67194911,-117.4753987,3.487,0.13700001,1.4474164,3.4,0.91,97,86,2.0620103,-0.56318986
40,2025-01-05 05:00:00+00:00,47.67194911,-117.4753987,3.887,1.837,2.7036667,5.0000005,0,99,91,3.009389,1.4113508
40,2025-01-06 05:00:00+00:00,47.67194911,-117.4753987,3.137,0.88699996,1.9682498,0,0,99,77,2.015793,-2.6902049
40,2025-01-07 05:00:00+00:00,47.67194911,-117.4753987,2.137,0.43699998,1.2245001,0,0,91,79,-0.059688874,-1.6090634
40,2025-01-08 05:00:00+00:00,47.67194911,-117.4753987,1.437,-1.013,0.6349167,1.5,0.56000006,96,84,0.42513883,-3.3739886
63,2025-01-01 05:00:00+00:00,47.69036655,-117.4492999,0.908,-0.342,0.19758333,1.1,0.56,99,92,0.14776222,-1.2366304
63,2025-01-02 05:00:00+00:00,47.69036655,-117.4492999,1.658,-0.39200002,0.59758335,0.70000005,0.42000002,98,91,0.64777416,-1.3854045
63,2025-01-03 05:00:00+00:00,47.69036655,-117.4492999,2.208,0.108,1.1079999,8.099999,0.56000006,97,90,1.4401819,-0.93833184
63,2025-01-04 05:00:00+00:00,47.69036655,-117.4492999,3.158,0.308,1.3725834,3.4,1.6100003,98,86,1.9837621,-0.33393806
63,2025-01-05 05:00:00+00:00,47.69036655,-117.4492999,3.8079998,1.7579999,2.6079998,5.4,0.14,99,93,2.9309492,1.4756961
63,2025-01-06 05:00:00+00:00,47.69036655,-117.4492999,2.958,0.758,1.78925,0,0,100,80,1.8849816,-2.2994323
63,2025-01-07 05:00:00+00:00,47.69036655,-117.4492999,1.958,0.358,1.0850834,0,0,94,81,0.10104956,-2.5218232
63,2025-01-08 05:00:00+00:00,47.69036655,-117.4492999,1.0580001,-0.892,0.42049995,2,0.77,98,88,0.39195445,-2.4767303
93,2025-01-01 05:00:00+00:00,47.71504796,-117.475814,1.017,-0.333,0.26908335,0.4,0.28,97,88,0.2018392,-1.7333096
93,2025-01-02 05:00:00+00:00,47.71504796,-117.475814,1.567,-0.333,0.6003334,0.70000005,0.42000002,98,87,0.53686106,-1.9377849
93,2025-01-03 05:00:00+00:00,47.71504796,-117.475814,2.367,0.117,1.16075,7.2000003,0.7,97,89,1.351199,-1.1804016
93,2025-01-04 05:00:00+00:00,47.71504796,-117.475814,3.167,0.317,1.4399167,3.3999999,1.4700001,98,87,1.8936281,-0.4838459
93,2025-01-05 05:00:00+00:00,47.71504796,-117.475814,4.017,1.867,2.7336667,4.8,0.21000001,99,91,2.8405948,1.4412467
93,2025-01-06 05:00:00+00:00,47.71504796,-117.475814,3.167,0.717,1.775333,0,0,100,78,1.6490835,-2.5841255
