node_id,date,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
190934951,2025-01-06 05:00:00+00:00,39.083398,-94.565792,-8.091499,-12.841499,-10.320666,0.3,0.21000001,82.0,66.0,-11.285317,-17.342112
190934951,2025-01-07 05:00:00+00:00,39.083398,-94.565792,-5.1415,-17.4415,-11.528999,0.0,0.0,91.0,49.0,-11.140829,-25.145752
190934951,2025-01-08 05:00:00+00:00,39.083398,-94.565792,-6.2915,-12.1915,-9.383166,0.0,0.0,89.0,66.0,-9.996852,-16.530155
190938276,2025-01-01 05:00:00+00:00,39.0957077,-94.5886233,4.594,-1.506,0.5315,0.0,0.0,77.0,55.0,-2.5656528,-6.102927
190938276,2025-01-02 05:00:00+00:00,39.0957077,-94.5886233,6.494,-0.606,2.38775,0.0,0.0,88.0,61.0,0.8052696,-4.97522
190938276,2025-01-03 05:00:00+00:00,39.0957077,-94.5886233,0.79399997,-5.9560003,-1.9518331,0.0,0.0,92.0,70.0,-3.2083175,-7.0834103
190938276,2025-01-04 05:00:00+00:00,39.0957077,-94.5886233,-0.906,-4.656,-3.258083,3.1000001,1.26,93.0,64.0,-4.2595634,-8.151706
190938276,2025-01-05 05:00:00+00:00,39.0957077,-94.5886233,-4.7060003,-9.706,-7.2414165,25.7,12.809999,93.0,83.0,-5.6644654,-11.756476
190938276,2025-01-06 05:00:00+00:00,39.0957077,-94.5886233,-8.106,-14.606,-10.908084,0.4,0.28,83.0,58.0,-11.413487,-20.472813
190938276,2025-01-07 05:00:00+00:00,39.0957077,-94.5886233,-5.356,-18.156,-12.197665,0.0,0.0,91.0,46.0,-11.545085,-26.128777
190938276,2025-01-08 05:00:00+00:00,39.0957077,-94.5886233,-6.556,-14.456,-10.372667,0.0,0.0,87.0,54.0,-10.085463,-20.52165
190938279,2025-01-01 05:00:00+00:00,39.0955693,-94.5890104,4.594,-1.506,0.5315,0.0,0.0,77.0,55.0,-2.5656528,-6.102927
